,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick,Matches
151,2021-11-30,Alec Burks,NYK,G,BKN,@,15.5,-143,11.71,-3.79,15.5,25.0,u,0.51,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
152,2021-12-02,Alec Burks,NYK,G,CHI,vs.,16.5,-105,12.24,-4.26,16.5,16.0,u,0.54,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
153,2021-12-04,Alec Burks,NYK,G,DEN,vs.,15.5,115,12.52,-2.98,15.5,11.0,u,0.55,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
154,2021-12-07,Alec Burks,NYK,G,SAS,@,14.5,-111,13.3,-1.2,14.5,18.0,u,0.52,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
155,2021-12-08,Alec Burks,NYK,G,IND,@,15.5,-115,12.93,-2.57,15.5,15.0,u,0.55,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
156,2021-12-10,Alec Burks,NYK,G,TOR,@,14.5,-110,13.6,-0.9,14.5,1.0,u,0.51,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
157,2021-12-12,Alec Burks,NYK,G,MIL,vs.,16.5,-110,13.08,-3.42,16.5,0.0,u,0.48,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
158,2021-12-14,Alec Burks,NYK,G,GSW,vs.,16.5,-122,12.28,-4.22,16.5,14.0,u,0.53,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
159,2021-12-16,Alec Burks,NYK,G,HOU,@,15.5,-134,18.2,2.7,15.5,9.0,o,0.56,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
160,2021-12-18,Alec Burks,NYK,G,BOS,@,17.5,-113,17.6,0.1,17.5,19.0,o,0.59,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
161,2021-12-21,Alec Burks,NYK,G,DET,vs.,18.5,-120,15.1,-3.4,18.5,8.0,u,0.63,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
162,2021-12-23,Alec Burks,NYK,G,WAS,vs.,15.5,-113,16.6,1.1,15.5,20.0,o,0.61,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
163,2021-12-25,Alec Burks,NYK,G,ATL,vs.,15.5,-113,13.97,-1.53,15.5,5.0,u,0.6,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
164,2022-01-02,Alec Burks,NYK,G,TOR,@,12.5,-115,11.48,-1.02,12.5,11.0,u,0.56,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
165,2022-01-06,Alec Burks,NYK,G,BOS,vs.,14.5,-113,15.4,0.9,14.5,3.0,o,0.58,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
166,2022-01-08,Alec Burks,NYK,G,BOS,@,14.5,-130,16.8,2.3,14.5,8.0,o,0.62,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
167,2022-01-10,Alec Burks,NYK,G,SAS,vs.,15.5,-120,13.2,-2.3,15.5,16.0,u,0.6,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
168,2022-01-12,Alec Burks,NYK,G,DAL,vs.,13.5,-111,12.6,-0.9,13.5,10.0,u,0.55,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
169,2022-01-15,Alec Burks,NYK,G,ATL,@,14.5,-120,14.25,-0.25,14.5,17.0,u,0.53,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
170,2022-01-17,Alec Burks,NYK,G,CHA,vs.,14.5,-115,15.15,0.65,14.5,6.0,o,0.58,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
171,2022-01-18,Alec Burks,NYK,G,MIN,vs.,10.5,-115,14.8,4.3,10.5,0.0,o,0.63,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
172,2022-01-20,Alec Burks,NYK,G,NOR,vs.,7.5,-115,12.35,4.85,7.5,13.0,o,0.6,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
173,2022-01-23,Alec Burks,NYK,G,LAC,vs.,13.5,-115,11.0,-2.5,13.5,10.0,u,0.55,1,"[('Alec Burks', 100), ('Alec Burks', 100)]"
174,2022-01-24,Alec Burks,NYK,G,CLE,@,8.5,-115,11.7,3.2,8.5,0.0,o,0.51,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
175,2022-01-26,Alec Burks,NYK,G,MIA,@,8.5,-125,8.2,-0.3,8.5,,u,0.43,0,"[('Alec Burks', 100), ('Alec Burks', 100)]"
176,2021-10-22,Aleksej Pokusevski,OKC,C,HOU,@,6.5,110,12.03,5.53,6.5,10.0,o,0.47,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
177,2021-10-24,Aleksej Pokusevski,OKC,C,PHI,vs.,6.5,-111,11.15,4.65,6.5,4.0,o,0.43,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
178,2021-10-26,Aleksej Pokusevski,OKC,C,GSW,vs.,6.5,-105,11.19,4.69,6.5,9.0,o,0.43,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
179,2021-10-27,Aleksej Pokusevski,OKC,C,LAL,vs.,7.5,110,10.14,2.65,7.5,0.0,o,0.45,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
180,2021-11-04,Aleksej Pokusevski,OKC,C,LAL,@,6.5,-115,8.07,1.57,6.5,0.0,o,0.53,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
181,2021-11-10,Aleksej Pokusevski,OKC,C,NOR,@,5.5,-128,6.3,0.8,5.5,3.0,o,0.45,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
182,2021-11-12,Aleksej Pokusevski,OKC,C,SAC,vs.,6.5,-110,8.54,2.04,6.5,1.0,o,0.46,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
183,2021-11-17,Aleksej Pokusevski,OKC,C,HOU,vs.,6.5,-130,7.3,0.8,6.5,2.0,o,0.5,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
184,2021-11-19,Aleksej Pokusevski,OKC,C,MIL,@,6.5,105,8.3,1.8,6.5,4.0,o,0.56,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
185,2021-11-20,Aleksej Pokusevski,OKC,C,BOS,@,5.5,-105,8.07,2.57,5.5,0.0,o,0.56,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
186,2021-11-22,Aleksej Pokusevski,OKC,C,ATL,@,5.5,-125,8.06,2.56,5.5,9.0,o,0.53,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
187,2021-11-24,Aleksej Pokusevski,OKC,C,UTH,vs.,6.5,-128,7.67,1.17,6.5,4.0,o,0.46,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
188,2021-11-29,Aleksej Pokusevski,OKC,C,HOU,@,6.5,-105,8.47,1.97,6.5,2.0,o,0.49,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
189,2021-12-01,Aleksej Pokusevski,OKC,C,HOU,vs.,6.5,-143,8.3,1.8,6.5,4.0,o,0.49,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
190,2021-12-02,Aleksej Pokusevski,OKC,C,MEM,@,6.5,-115,8.33,1.83,6.5,4.0,o,0.54,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
191,2021-12-08,Aleksej Pokusevski,OKC,C,TOR,@,4.5,100,5.9,1.4,4.5,3.0,o,0.55,0,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
192,2021-12-12,Aleksej Pokusevski,OKC,C,DAL,vs.,5.5,-140,5.3,-0.2,5.5,4.0,u,0.48,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
193,2022-01-02,Aleksej Pokusevski,OKC,C,DAL,vs.,10.5,-120,8.6,-1.9,10.5,9.0,u,0.56,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
194,2022-01-05,Aleksej Pokusevski,OKC,C,MIN,@,8.5,-115,4.8,-3.7,8.5,4.0,u,0.56,1,"[('Aleksej Pokusevski', 100), ('Aleksej Pokusevski', 100)]"
195,2021-10-28,Alex Caruso,CHI,G,NYK,vs.,8.5,100,8.05,-0.45,8.5,10.0,u,0.42,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
196,2021-10-30,Alex Caruso,CHI,G,UTH,vs.,9.5,-130,8.95,-0.55,9.5,7.0,u,0.45,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
197,2021-11-01,Alex Caruso,CHI,G,BOS,@,8.5,-105,9.0,0.5,8.5,9.0,o,0.52,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
198,2021-11-03,Alex Caruso,CHI,G,PHI,@,8.5,-120,7.3,-1.2,8.5,6.0,u,0.55,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
199,2021-11-06,Alex Caruso,CHI,G,PHI,vs.,8.5,-115,8.51,0.01,8.5,9.0,o,0.48,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
200,2021-11-08,Alex Caruso,CHI,G,BKN,vs.,9.5,-140,8.63,-0.88,9.5,5.0,u,0.44,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
201,2021-11-10,Alex Caruso,CHI,G,DAL,vs.,8.5,-120,8.21,-0.29,8.5,16.0,u,0.45,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
202,2021-11-12,Alex Caruso,CHI,G,GSW,@,9.5,-125,8.54,-0.96,9.5,4.0,u,0.46,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
203,2021-11-14,Alex Caruso,CHI,G,LAC,@,8.5,-120,8.72,0.22,8.5,7.0,o,0.47,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
204,2021-11-15,Alex Caruso,CHI,G,LAL,@,9.5,-113,8.6,-0.9,9.5,0.0,u,0.47,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
205,2021-11-17,Alex Caruso,CHI,G,POR,@,8.5,-109,7.4,-1.1,8.5,12.0,u,0.5,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
206,2021-11-19,Alex Caruso,CHI,G,DEN,@,9.5,-120,8.9,-0.6,9.5,4.0,u,0.56,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
207,2021-11-21,Alex Caruso,CHI,G,NYK,vs.,8.5,-105,8.29,-0.21,8.5,7.0,u,0.55,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
208,2021-11-24,Alex Caruso,CHI,G,HOU,@,8.5,-110,7.6,-0.9,8.5,15.0,u,0.46,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
209,2021-11-26,Alex Caruso,CHI,G,ORL,@,7.5,-128,9.04,1.54,7.5,4.0,o,0.4,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
210,2021-11-27,Alex Caruso,CHI,G,MIA,vs.,7.5,-128,7.91,0.41,7.5,22.0,o,0.42,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
211,2021-11-29,Alex Caruso,CHI,G,CHA,vs.,8.5,-118,9.75,1.25,8.5,14.0,o,0.49,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
212,2021-12-02,Alex Caruso,CHI,G,NYK,@,8.5,-110,9.48,0.98,8.5,6.0,o,0.54,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
213,2021-12-11,Alex Caruso,CHI,G,MIA,@,8.5,-120,8.54,0.04,8.5,6.0,o,0.51,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
214,2021-12-19,Alex Caruso,CHI,G,LAL,vs.,11.5,-127,8.87,-2.63,11.5,17.0,u,0.63,0,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
215,2021-12-20,Alex Caruso,CHI,G,HOU,vs.,11.5,-115,8.93,-2.58,11.5,0.0,u,0.66,1,"[('Alex Caruso', 100), ('Alex Caruso', 100)]"
216,2021-11-05,Alex Len,SAC,C,CHA,vs.,6.5,-110,5.73,-0.77,6.5,0.0,u,0.49,1,"[('Alex Len', 100), ('Alex Len', 100)]"
217,2021-11-08,Alex Len,SAC,C,PHO,vs.,6.5,105,5.92,-0.58,6.5,2.0,u,0.44,1,"[('Alex Len', 100), ('Alex Len', 100)]"
218,2021-11-26,Alex Len,SAC,C,LAL,@,7.5,-110,8.5,1.0,7.5,12.0,o,0.4,1,"[('Alex Len', 100), ('Alex Len', 100)]"
219,2021-11-28,Alex Len,SAC,C,MEM,@,8.5,-124,4.2,-4.3,8.5,0.0,u,0.48,1,"[('Alex Len', 100), ('Alex Len', 100)]"
220,2021-12-10,Alex Len,SAC,C,CHA,@,8.5,-125,8.4,-0.1,8.5,4.0,u,0.51,1,"[('Alex Len', 100), ('Alex Len', 100)]"
221,2021-12-13,Alex Len,SAC,C,TOR,@,6.5,-111,5.47,-1.03,6.5,12.0,u,0.49,0,"[('Alex Len', 100), ('Alex Len', 100)]"
222,2021-12-15,Alex Len,SAC,C,WAS,vs.,8.5,-118,10.8,2.3,8.5,6.0,o,0.57,0,"[('Alex Len', 100), ('Alex Len', 100)]"
223,2022-01-09,Alex Len,SAC,C,POR,@,8.5,-115,8.1,-0.4,8.5,16.0,u,0.61,0,"[('Alex Len', 100), ('Alex Len', 100)]"
224,2022-01-10,Alex Len,SAC,C,CLE,vs.,9.5,115,10.5,1.0,9.5,4.0,o,0.6,0,"[('Alex Len', 100), ('Alex Len', 100)]"
225,2022-01-12,Alex Len,SAC,C,LAL,vs.,9.5,-110,7.6,-1.9,9.5,8.0,u,0.55,1,"[('Alex Len', 100), ('Alex Len', 100)]"
226,2021-10-22,Alperen Sengun,HOU,C,OKC,vs.,7.5,-125,8.79,1.29,7.5,6.0,o,0.47,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
227,2021-10-24,Alperen Sengun,HOU,C,BOS,vs.,6.5,110,8.43,1.93,6.5,7.0,o,0.43,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
228,2021-10-26,Alperen Sengun,HOU,C,DAL,@,6.5,-130,8.22,1.72,6.5,5.0,o,0.43,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
229,2021-10-28,Alperen Sengun,HOU,C,UTH,vs.,6.5,-105,8.11,1.6,6.5,14.0,o,0.42,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
230,2021-10-31,Alperen Sengun,HOU,C,LAL,@,6.5,-125,8.06,1.56,6.5,11.0,o,0.49,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
231,2021-11-04,Alperen Sengun,HOU,C,PHO,@,9.5,-115,12.3,2.8,9.5,10.0,o,0.53,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
232,2021-11-12,Alperen Sengun,HOU,C,POR,vs.,7.5,105,8.66,1.17,7.5,12.0,o,0.46,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
233,2021-11-15,Alperen Sengun,HOU,C,MEM,@,8.5,-125,9.27,0.77,8.5,9.0,o,0.47,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
234,2021-11-20,Alperen Sengun,HOU,C,NYK,@,7.5,105,8.1,0.6,7.5,10.0,o,0.56,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
235,2021-11-22,Alperen Sengun,HOU,C,BOS,@,7.5,-115,8.56,1.06,7.5,8.0,o,0.53,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
236,2021-11-24,Alperen Sengun,HOU,C,CHI,vs.,7.5,-133,8.25,0.75,7.5,13.0,o,0.46,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
237,2021-11-29,Alperen Sengun,HOU,C,OKC,vs.,7.5,-105,8.43,0.93,7.5,4.0,o,0.49,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
238,2021-12-01,Alperen Sengun,HOU,C,OKC,@,7.5,-115,8.38,0.89,7.5,5.0,o,0.49,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
239,2021-12-05,Alperen Sengun,HOU,C,NOR,vs.,7.5,-115,8.66,1.16,7.5,10.0,o,0.53,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
240,2021-12-08,Alperen Sengun,HOU,C,BKN,vs.,7.5,-130,9.2,1.7,7.5,6.0,o,0.55,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
241,2021-12-10,Alperen Sengun,HOU,C,MIL,vs.,7.5,-125,8.45,0.95,7.5,15.0,o,0.51,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
242,2021-12-11,Alperen Sengun,HOU,C,MEM,@,8.5,-111,8.85,0.35,8.5,15.0,o,0.51,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
243,2021-12-13,Alperen Sengun,HOU,C,ATL,@,8.5,-110,8.72,0.22,8.5,11.0,o,0.49,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
244,2021-12-15,Alperen Sengun,HOU,C,CLE,@,13.5,105,10.4,-3.1,13.5,19.0,u,0.57,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
245,2021-12-20,Alperen Sengun,HOU,C,CHI,@,10.5,-130,8.58,-1.92,10.5,8.0,u,0.66,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
246,2021-12-23,Alperen Sengun,HOU,C,IND,@,9.5,-125,8.71,-0.8,9.5,10.0,u,0.61,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
247,2021-12-27,Alperen Sengun,HOU,C,CHA,@,13.5,-120,9.66,-3.83,13.5,5.0,u,0.57,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
248,2021-12-28,Alperen Sengun,HOU,C,LAL,vs.,11.5,-115,12.6,1.1,11.5,10.0,o,0.58,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
249,2021-12-31,Alperen Sengun,HOU,C,MIA,vs.,10.5,-120,8.29,-2.21,10.5,6.0,u,0.57,1,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
250,2022-01-16,Alperen Sengun,HOU,C,SAC,@,8.5,105,9.27,0.77,8.5,6.0,o,0.57,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
251,2022-01-19,Alperen Sengun,HOU,C,UTH,@,7.5,-105,8.63,1.13,7.5,7.0,o,0.62,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
252,2022-01-21,Alperen Sengun,HOU,C,GSW,@,7.5,-120,8.19,0.69,7.5,5.0,o,0.59,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
253,2022-01-25,Alperen Sengun,HOU,C,SAS,vs.,8.5,-128,7.2,-1.3,8.5,14.0,u,0.48,0,"[('Alperen Şengün', 89), ('Alperen Şengün', 89)]"
254,2022-01-08,Amir Coffey,LAC,G,MEM,vs.,8.5,-115,5.3,-3.2,8.5,7.0,u,0.62,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
255,2022-01-09,Amir Coffey,LAC,G,ATL,vs.,8.5,-115,7.0,-1.5,8.5,21.0,u,0.61,0,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
256,2022-01-11,Amir Coffey,LAC,G,DEN,vs.,9.5,-115,7.3,-2.2,9.5,18.0,u,0.57,0,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
257,2022-01-13,Amir Coffey,LAC,G,NOR,@,11.5,-120,6.36,-5.14,11.5,5.0,u,0.54,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
258,2022-01-15,Amir Coffey,LAC,G,SAS,@,9.5,-120,10.2,0.7,9.5,20.0,o,0.53,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
259,2022-01-17,Amir Coffey,LAC,G,IND,vs.,11.5,-122,6.62,-4.88,11.5,16.0,u,0.58,0,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
260,2022-01-19,Amir Coffey,LAC,G,DEN,@,12.5,-117,9.6,-2.9,12.5,8.0,u,0.62,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
261,2022-01-21,Amir Coffey,LAC,G,PHI,@,9.5,-113,11.8,2.3,9.5,12.0,o,0.59,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
262,2022-01-23,Amir Coffey,LAC,G,NYK,@,10.5,-105,10.68,0.18,10.5,2.0,o,0.55,0,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
263,2022-01-25,Amir Coffey,LAC,G,WAS,@,8.5,-159,10.8,2.3,8.5,29.0,o,0.48,1,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
264,2022-01-26,Amir Coffey,LAC,G,ORL,@,11.5,-105,10.8,-0.7,11.5,,u,0.43,0,"[('Amir Coffey', 100), ('Amir Coffey', 100)]"
265,2021-10-20,Andre Drummond,PHI,C,NOR,@,8.5,-120,9.56,1.06,8.5,6.0,o,0.33,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
266,2021-11-01,Andre Drummond,PHI,C,POR,vs.,14.5,-125,9.14,-5.36,14.5,14.0,u,0.52,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
267,2021-11-03,Andre Drummond,PHI,C,CHI,vs.,10.5,-115,11.5,1.0,10.5,2.0,o,0.55,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
268,2021-11-06,Andre Drummond,PHI,C,CHI,@,7.5,-111,8.88,1.38,7.5,3.0,o,0.48,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
269,2021-11-08,Andre Drummond,PHI,C,NYK,vs.,13.5,105,9.13,-4.37,13.5,14.0,u,0.44,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
270,2021-11-09,Andre Drummond,PHI,C,MIL,vs.,14.5,-107,16.5,2.0,14.5,17.0,o,0.44,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
271,2021-11-11,Andre Drummond,PHI,C,TOR,vs.,15.5,-111,15.1,-0.4,15.5,4.0,u,0.46,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
272,2021-11-13,Andre Drummond,PHI,C,IND,@,13.5,-103,16.4,2.9,13.5,11.0,o,0.49,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
273,2021-11-16,Andre Drummond,PHI,C,UTH,@,11.5,-115,15.6,4.1,11.5,6.0,o,0.48,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
274,2021-11-18,Andre Drummond,PHI,C,DEN,@,11.5,-109,14.8,3.3,11.5,4.0,o,0.55,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
275,2021-11-20,Andre Drummond,PHI,C,POR,@,10.5,-113,15.9,5.4,10.5,6.0,o,0.56,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
276,2021-11-22,Andre Drummond,PHI,C,SAC,@,11.5,-125,17.2,5.7,11.5,9.0,o,0.53,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
277,2021-11-24,Andre Drummond,PHI,C,GSW,@,10.5,-128,13.6,3.1,10.5,1.0,o,0.46,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
278,2021-12-03,Andre Drummond,PHI,C,ATL,@,5.5,-105,8.62,3.12,5.5,4.0,o,0.55,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
279,2021-12-06,Andre Drummond,PHI,C,CHA,@,5.5,-128,9.4,3.9,5.5,6.0,o,0.51,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
280,2021-12-08,Andre Drummond,PHI,C,CHA,@,4.5,-130,5.9,1.4,4.5,8.0,o,0.55,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
281,2021-12-09,Andre Drummond,PHI,C,UTH,vs.,4.5,-125,8.22,3.72,4.5,0.0,o,0.56,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
282,2021-12-13,Andre Drummond,PHI,C,MEM,@,4.5,-110,8.55,4.05,4.5,6.0,o,0.49,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
283,2021-12-15,Andre Drummond,PHI,C,MIA,vs.,5.5,-105,7.9,2.4,5.5,0.0,o,0.57,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
284,2021-12-16,Andre Drummond,PHI,C,BKN,@,4.5,-125,6.3,1.8,4.5,4.0,o,0.56,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
285,2022-01-05,Andre Drummond,PHI,C,ORL,@,6.5,105,6.6,0.1,6.5,12.0,o,0.56,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
286,2022-01-07,Andre Drummond,PHI,C,SAS,vs.,7.5,-110,8.33,0.83,7.5,5.0,o,0.61,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
287,2022-01-14,Andre Drummond,PHI,C,BOS,vs.,5.5,-130,5.7,0.2,5.5,9.0,o,0.53,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
288,2022-01-17,Andre Drummond,PHI,C,WAS,@,5.5,-125,7.9,2.4,5.5,2.0,o,0.58,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
289,2022-01-19,Andre Drummond,PHI,C,ORL,vs.,5.5,-115,7.7,2.2,5.5,9.0,o,0.62,1,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
290,2022-01-23,Andre Drummond,PHI,C,SAS,@,6.5,-110,7.8,1.3,6.5,6.0,o,0.55,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
291,2022-01-25,Andre Drummond,PHI,C,NOR,vs.,6.5,-120,8.6,2.1,6.5,4.0,o,0.48,0,"[('Andre Drummond', 100), ('Andre Drummond', 100)]"
292,2021-10-21,Andre Iguodala,GSW,G,LAC,vs.,5.5,-105,11.93,6.43,5.5,4.0,o,0.47,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
293,2021-10-26,Andre Iguodala,GSW,G,OKC,@,4.5,-111,8.69,4.19,4.5,3.0,o,0.43,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
294,2021-10-28,Andre Iguodala,GSW,G,MEM,vs.,5.5,105,6.73,1.23,5.5,2.0,o,0.42,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
295,2021-11-03,Andre Iguodala,GSW,G,CHA,vs.,5.5,-140,3.4,-2.1,5.5,3.0,u,0.55,1,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
296,2021-11-05,Andre Iguodala,GSW,G,NOR,vs.,4.5,-145,4.32,-0.18,4.5,2.0,u,0.49,1,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
297,2021-11-08,Andre Iguodala,GSW,G,ATL,vs.,4.5,-135,3.89,-0.61,4.5,6.0,u,0.44,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
298,2021-11-10,Andre Iguodala,GSW,G,MIN,vs.,4.5,-105,3.8,-0.7,4.5,0.0,u,0.45,1,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
299,2021-11-16,Andre Iguodala,GSW,G,BKN,@,4.5,100,2.8,-1.7,4.5,5.0,u,0.48,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
300,2021-12-20,Andre Iguodala,GSW,G,SAC,vs.,6.5,-115,4.37,-2.13,6.5,10.0,u,0.66,0,"[('Andre Iguodala', 100), ('Andre Iguodala', 100)]"
