,Date,Name,Team,Position,Opp_x,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result_x,pick_over_under,seven_day_accuracy,successful_pick,Matches,Player,Age,Pos,Tm,Home/Away_x,Opp_y,Game Result,GS,MP_x,FG_x,FGA_x,FG%_x,2P_x,2PA_x,2P%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS_x,GmSc,BPM,Home/Away_y,Result_y,MP_y,FG_y,FGA_y,FG%_y,2P_y,2PA_y,2P%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,PTS_y,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
40,2021-12-06,Aaron Holiday,WAS,G,IND,@,8.5,-118,5.57,-2.93,8.5,11,u,0.51,0,Aaron Holiday,Aaron Holiday,25-067,G,WAS,Away,IND,L,1.0,21.0,5.0,9.0,0.556,5.0,8.0,0.625,0.0,1.0,0.0,1.0,2.0,0.5,0.557,0.0,1.0,1.0,5.0,3.0,0.0,1.0,4.0,11.0,10.5,4.6,Away,L 110-116,240.0,43.0,81.0,0.531,36.0,66.0,0.545,7.0,15.0,0.467,17.0,21.0,0.81,110.0,43.0,82.0,0.524,34.0,59.0,0.576,9.0,23.0,0.391,21.0,22.0,0.955,116.0
41,2021-12-16,Aaron Holiday,WAS,G,PHO,@,8.5,-115,4.4,-4.1,8.5,11,u,0.56,0,Aaron Holiday,Aaron Holiday,25-077,G,WAS,Away,PHO,L,1.0,19.0,5.0,10.0,0.5,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,,0.55,0.0,3.0,3.0,1.0,1.0,0.0,2.0,4.0,11.0,5.0,-6.4,Away,L 98-118,240.0,40.0,82.0,0.488,34.0,61.0,0.557,6.0,21.0,0.286,12.0,19.0,0.632,98.0,42.0,79.0,0.532,33.0,50.0,0.66,9.0,29.0,0.31,25.0,26.0,0.962,118.0
42,2021-12-26,Aaron Holiday,WAS,G,PHI,vs.,12.5,100,4.3,-8.2,12.5,8,u,0.57,1,Aaron Holiday,Aaron Holiday,25-087,G,WAS,Home,PHI,L,1.0,28.0,4.0,8.0,0.5,4.0,6.0,0.667,0.0,2.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,6.3,-3.5,Home,L 96-117,240.0,35.0,90.0,0.389,27.0,57.0,0.474,8.0,33.0,0.242,18.0,28.0,0.643,96.0,43.0,86.0,0.5,31.0,55.0,0.564,12.0,31.0,0.387,19.0,22.0,0.864,117.0
43,2021-11-10,Aaron Nesmith,BOS,G,TOR,vs.,5.5,-120,2.14,-3.36,5.5,0,u,0.45,1,Aaron Nesmith,Aaron Nesmith,22-025,G-F,BOS,Home,TOR,W,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-8.7,Home,W 104-88,240.0,42.0,94.0,0.447,32.0,65.0,0.492,10.0,29.0,0.345,10.0,15.0,0.667,104.0,33.0,77.0,0.429,27.0,52.0,0.519,6.0,25.0,0.24,16.0,19.0,0.842,88.0
44,2021-12-18,Aaron Nesmith,BOS,G,NYK,vs.,10.5,-128,8.2,-2.3,10.5,0,u,0.59,1,Aaron Nesmith,Aaron Nesmith,22-063,G-F,BOS,Home,NYK,W,1.0,26.0,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1,-11.6,Home,W 114-107,240.0,42.0,89.0,0.472,25.0,44.0,0.568,17.0,45.0,0.378,13.0,17.0,0.765,114.0,35.0,80.0,0.438,22.0,44.0,0.5,13.0,36.0,0.361,24.0,30.0,0.8,107.0
45,2021-12-29,Aaron Wiggins,OKC,G,PHO,@,10.5,-105,8.2,-2.3,10.5,22,u,0.58,0,Aaron Wiggins,Aaron Wiggins,22-361,G,OKC,Away,PHO,L,1.0,39.0,10.0,19.0,0.526,9.0,14.0,0.643,1.0,5.0,0.2,1.0,1.0,1.0,0.566,2.0,6.0,8.0,1.0,2.0,0.0,2.0,2.0,22.0,15.8,1.6,Away,L 97-115,240.0,38.0,96.0,0.396,31.0,61.0,0.508,7.0,35.0,0.2,14.0,16.0,0.875,97.0,41.0,89.0,0.461,29.0,55.0,0.527,12.0,34.0,0.353,21.0,28.0,0.75,115.0
46,2022-01-02,Aaron Wiggins,OKC,G,DAL,vs.,11.5,-105,9.9,-1.6,11.5,10,u,0.56,1,Aaron Wiggins,Aaron Wiggins,23-000,G,OKC,Home,DAL,L,1.0,37.0,4.0,10.0,0.4,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,,0.5,0.0,6.0,6.0,0.0,1.0,0.0,2.0,5.0,10.0,3.4,-9.2,Home,L 86-95,240.0,35.0,85.0,0.412,25.0,55.0,0.455,10.0,30.0,0.333,6.0,9.0,0.667,86.0,38.0,85.0,0.447,24.0,46.0,0.522,14.0,39.0,0.359,5.0,7.0,0.714,95.0
47,2022-01-05,Aaron Wiggins,OKC,G,MIN,@,9.5,-113,7.9,-1.6,9.5,11,u,0.56,0,Aaron Wiggins,Aaron Wiggins,23-003,G,OKC,Away,MIN,L,1.0,37.0,5.0,13.0,0.385,5.0,8.0,0.625,0.0,5.0,0.0,1.0,2.0,0.5,0.396,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,11.0,4.9,-6.6,Away,L 90-98,240.0,33.0,90.0,0.367,24.0,55.0,0.436,9.0,35.0,0.257,15.0,18.0,0.833,90.0,36.0,90.0,0.4,24.0,46.0,0.522,12.0,44.0,0.273,14.0,20.0,0.7,98.0
48,2022-01-07,Aaron Wiggins,OKC,G,MIN,vs.,9.5,-105,7.2,-2.3,9.5,13,u,0.61,0,Aaron Wiggins,Aaron Wiggins,23-005,G,OKC,Home,MIN,L,1.0,26.0,5.0,10.0,0.5,4.0,8.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.597,4.0,3.0,7.0,4.0,2.0,0.0,1.0,2.0,13.0,14.7,4.7,Home,L 105-135,240.0,36.0,89.0,0.404,21.0,45.0,0.467,15.0,44.0,0.341,18.0,23.0,0.783,105.0,50.0,90.0,0.556,33.0,49.0,0.673,17.0,41.0,0.415,18.0,25.0,0.72,135.0
49,2021-10-24,Al Horford,BOS,C,HOU,@,13.5,-105,11.13,-2.37,13.5,17,u,0.43,0,Al Horford,Al Horford,35-143,C-F,BOS,Away,HOU,W,1.0,30.0,4.0,12.0,0.333,3.0,6.0,0.5,1.0,6.0,0.167,8.0,9.0,0.889,0.533,2.0,8.0,10.0,1.0,3.0,3.0,1.0,3.0,17.0,17.2,6.3,Away,W 107-97,240.0,38.0,86.0,0.442,23.0,39.0,0.59,15.0,47.0,0.319,16.0,20.0,0.8,107.0,32.0,75.0,0.427,18.0,43.0,0.419,14.0,32.0,0.438,19.0,24.0,0.792,97.0
50,2021-10-27,Al Horford,BOS,C,WAS,vs.,14.5,-127,11.99,-2.51,14.5,16,u,0.45,0,Al Horford,Al Horford,35-146,C-F,BOS,Home,WAS,L,1.0,26.0,7.0,12.0,0.583,5.0,8.0,0.625,2.0,4.0,0.5,0.0,0.0,,0.667,3.0,8.0,11.0,4.0,1.0,1.0,1.0,2.0,16.0,17.6,13.7,Home,L 107-116,240.0,37.0,85.0,0.435,27.0,56.0,0.482,10.0,29.0,0.345,23.0,28.0,0.821,107.0,43.0,84.0,0.512,34.0,59.0,0.576,9.0,25.0,0.36,21.0,29.0,0.724,116.0
51,2021-10-30,Al Horford,BOS,C,WAS,@,14.5,-130,12.03,-2.47,13.5,8,u,0.45,1,Al Horford,Al Horford,35-149,C-F,BOS,Away,WAS,L,1.0,41.0,4.0,9.0,0.444,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.444,0.0,10.0,10.0,5.0,1.0,6.0,0.0,4.0,8.0,13.4,6.5,Away,L 112-115 (2OT),290.0,44.0,107.0,0.411,42.0,81.0,0.519,2.0,26.0,0.077,22.0,25.0,0.88,112.0,38.0,104.0,0.365,28.0,68.0,0.412,10.0,36.0,0.278,29.0,36.0,0.806,115.0
52,2021-11-04,Al Horford,BOS,C,MIA,@,12.5,-105,10.72,-1.78,12.5,10,u,0.53,1,Al Horford,Al Horford,35-154,C-F,BOS,Away,MIA,W,1.0,29.0,3.0,9.0,0.333,1.0,2.0,0.5,2.0,7.0,0.286,2.0,3.0,0.667,0.484,2.0,5.0,7.0,1.0,0.0,2.0,0.0,4.0,10.0,7.9,3.1,Away,W 95-78,240.0,31.0,78.0,0.397,15.0,37.0,0.405,16.0,41.0,0.39,17.0,20.0,0.85,95.0,28.0,81.0,0.346,19.0,40.0,0.475,9.0,41.0,0.22,13.0,19.0,0.684,78.0
53,2021-11-06,Al Horford,BOS,C,DAL,@,14.5,-115,12.02,-2.48,14.5,14,u,0.48,1,Al Horford,Al Horford,35-156,C-F,BOS,Away,DAL,L,1.0,26.0,5.0,11.0,0.455,5.0,7.0,0.714,0.0,4.0,0.0,4.0,4.0,1.0,0.549,1.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,14.0,10.8,2.1,Away,L 104-107,240.0,42.0,86.0,0.488,33.0,55.0,0.6,9.0,31.0,0.29,11.0,16.0,0.688,104.0,41.0,78.0,0.526,28.0,39.0,0.718,13.0,39.0,0.333,12.0,14.0,0.857,107.0
54,2021-11-10,Al Horford,BOS,C,TOR,vs.,14.5,-110,11.63,-2.87,14.5,10,u,0.45,1,Al Horford,Al Horford,35-160,C-F,BOS,Home,TOR,W,1.0,24.0,5.0,11.0,0.455,5.0,8.0,0.625,0.0,3.0,0.0,0.0,0.0,,0.455,1.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,10.0,8.6,3.1,Home,W 104-88,240.0,42.0,94.0,0.447,32.0,65.0,0.492,10.0,29.0,0.345,10.0,15.0,0.667,104.0,33.0,77.0,0.429,27.0,52.0,0.519,6.0,25.0,0.24,16.0,19.0,0.842,88.0
55,2021-11-12,Al Horford,BOS,C,MIL,vs.,14.5,-110,11.4,-3.1,13.5,9,u,0.46,1,Al Horford,Al Horford,35-162,C-F,BOS,Home,MIL,W,1.0,30.0,3.0,10.0,0.3,2.0,4.0,0.5,1.0,6.0,0.167,2.0,2.0,1.0,0.414,2.0,5.0,7.0,5.0,1.0,1.0,3.0,0.0,9.0,8.3,-0.5,Home,W 122-113 (OT),265.0,47.0,96.0,0.49,35.0,55.0,0.636,12.0,41.0,0.293,16.0,18.0,0.889,122.0,44.0,98.0,0.449,28.0,51.0,0.549,16.0,47.0,0.34,9.0,11.0,0.818,113.0
56,2021-11-15,Al Horford,BOS,C,CLE,@,12.5,-115,10.48,-2.02,12.5,17,u,0.47,0,Al Horford,Al Horford,35-165,C-F,BOS,Away,CLE,W,1.0,32.0,7.0,10.0,0.7,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,,0.85,0.0,9.0,9.0,3.0,0.0,2.0,1.0,3.0,17.0,16.8,11.3,Away,W 98-92,240.0,36.0,78.0,0.462,26.0,49.0,0.531,10.0,29.0,0.345,16.0,20.0,0.8,98.0,32.0,83.0,0.386,16.0,43.0,0.372,16.0,40.0,0.4,12.0,16.0,0.75,92.0
57,2021-11-20,Al Horford,BOS,C,OKC,vs.,14.5,100,11.15,-3.35,14.5,10,u,0.56,1,Al Horford,Al Horford,35-170,C-F,BOS,Home,OKC,W,1.0,30.0,4.0,9.0,0.444,3.0,6.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.53,1.0,10.0,11.0,7.0,0.0,1.0,0.0,2.0,10.0,13.8,4.4,Home,W 111-105,240.0,41.0,88.0,0.466,24.0,49.0,0.49,17.0,39.0,0.436,12.0,14.0,0.857,111.0,39.0,96.0,0.406,21.0,54.0,0.389,18.0,42.0,0.429,9.0,16.0,0.563,105.0
58,2021-11-22,Al Horford,BOS,C,HOU,vs.,13.5,-105,10.86,-2.64,13.0,11,u,0.53,1,Al Horford,Al Horford,35-172,C-F,BOS,Home,HOU,W,1.0,24.0,4.0,9.0,0.444,1.0,4.0,0.25,3.0,5.0,0.6,0.0,0.0,,0.611,3.0,8.0,11.0,4.0,2.0,0.0,0.0,2.0,11.0,14.8,15.3,Home,W 108-90,240.0,39.0,92.0,0.424,27.0,57.0,0.474,12.0,35.0,0.343,18.0,19.0,0.947,108.0,31.0,83.0,0.373,20.0,41.0,0.488,11.0,42.0,0.262,17.0,24.0,0.708,90.0
59,2021-12-07,Al Horford,BOS,C,LAL,@,13.5,-113,13.27,-0.23,13.5,7,u,0.52,1,Al Horford,Al Horford,35-187,C-F,BOS,Away,LAL,L,1.0,30.0,3.0,9.0,0.333,2.0,4.0,0.5,1.0,5.0,0.2,0.0,0.0,,0.389,1.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,7.0,8.1,-1.7,Away,L 102-117,240.0,36.0,82.0,0.439,26.0,49.0,0.531,10.0,33.0,0.303,20.0,29.0,0.69,102.0,48.0,93.0,0.516,40.0,66.0,0.606,8.0,27.0,0.296,13.0,17.0,0.765,117.0
60,2021-12-10,Al Horford,BOS,C,PHO,@,14.5,-120,12.6,-1.9,14.0,9,u,0.51,1,Al Horford,Al Horford,35-190,C-F,BOS,Away,PHO,L,1.0,30.0,2.0,8.0,0.25,2.0,4.0,0.5,0.0,4.0,0.0,5.0,6.0,0.833,0.423,0.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,9.0,8.4,1.8,Away,L 90-111,240.0,35.0,93.0,0.376,31.0,67.0,0.463,4.0,26.0,0.154,16.0,24.0,0.667,90.0,43.0,96.0,0.448,29.0,58.0,0.5,14.0,38.0,0.368,11.0,11.0,1.0,111.0
61,2021-12-31,Al Horford,BOS,C,PHO,vs.,14.5,-105,12.69,-1.81,14.5,4,u,0.57,1,Al Horford,Al Horford,35-211,C-F,BOS,Home,PHO,W,1.0,25.0,1.0,5.0,0.2,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,0.34,3.0,4.0,7.0,7.0,0.0,0.0,2.0,3.0,4.0,5.9,-1.3,Home,W 123-108,240.0,45.0,83.0,0.542,35.0,56.0,0.625,10.0,27.0,0.37,23.0,26.0,0.885,123.0,41.0,100.0,0.41,30.0,65.0,0.462,11.0,35.0,0.314,15.0,16.0,0.938,108.0
62,2022-01-05,Al Horford,BOS,C,SAS,vs.,10.5,-113,12.0,1.5,10.5,4,o,0.56,0,Al Horford,Al Horford,35-216,C-F,BOS,Home,SAS,L,1.0,27.0,2.0,7.0,0.286,2.0,4.0,0.5,0.0,3.0,0.0,0.0,0.0,,0.286,1.0,6.0,7.0,5.0,0.0,1.0,0.0,0.0,4.0,6.6,-1.2,Home,L 97-99,240.0,40.0,90.0,0.444,31.0,62.0,0.5,9.0,28.0,0.321,8.0,9.0,0.889,97.0,42.0,88.0,0.477,32.0,62.0,0.516,10.0,26.0,0.385,5.0,5.0,1.0,99.0
63,2022-01-06,Al Horford,BOS,C,NYK,@,9.5,-105,10.4,0.9,9.5,7,o,0.58,0,Al Horford,Al Horford,35-217,C-F,BOS,Away,NYK,L,1.0,31.0,3.0,8.0,0.375,2.0,2.0,1.0,1.0,6.0,0.167,0.0,0.0,,0.438,2.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,7.0,2.9,-11.1,Away,L 105-108,240.0,38.0,80.0,0.475,21.0,35.0,0.6,17.0,45.0,0.378,12.0,13.0,0.923,105.0,40.0,90.0,0.444,22.0,54.0,0.407,18.0,36.0,0.5,10.0,15.0,0.667,108.0
64,2022-01-08,Al Horford,BOS,C,NYK,vs.,9.5,-111,11.24,1.74,9.5,3,o,0.62,0,Al Horford,Al Horford,35-219,C-F,BOS,Home,NYK,W,1.0,20.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,,0.5,0.0,4.0,4.0,5.0,0.0,0.0,1.0,2.0,3.0,4.2,2.5,Home,W 99-75,240.0,36.0,76.0,0.474,24.0,47.0,0.511,12.0,29.0,0.414,15.0,17.0,0.882,99.0,29.0,79.0,0.367,18.0,48.0,0.375,11.0,31.0,0.355,6.0,15.0,0.4,75.0
65,2022-01-10,Al Horford,BOS,C,IND,vs.,9.5,110,11.11,1.61,9.5,3,o,0.6,0,Al Horford,Al Horford,35-221,C-F,BOS,Home,IND,W,1.0,23.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,,0.5,1.0,6.0,7.0,1.0,1.0,0.0,2.0,1.0,3.0,3.1,-1.7,Home,W 101-98 (OT),265.0,35.0,88.0,0.398,27.0,60.0,0.45,8.0,28.0,0.286,23.0,28.0,0.821,101.0,36.0,94.0,0.383,25.0,57.0,0.439,11.0,37.0,0.297,15.0,17.0,0.882,98.0
66,2022-01-12,Al Horford,BOS,C,IND,@,8.5,-125,11.6,3.1,8.5,8,o,0.55,0,Al Horford,Al Horford,35-223,C-F,BOS,Away,IND,W,1.0,28.0,4.0,8.0,0.5,4.0,5.0,0.8,0.0,3.0,0.0,0.0,0.0,,0.5,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,8.0,8.0,-0.4,Away,W 119-100,240.0,40.0,78.0,0.513,22.0,40.0,0.55,18.0,38.0,0.474,21.0,25.0,0.84,119.0,40.0,86.0,0.465,33.0,50.0,0.66,7.0,36.0,0.194,13.0,20.0,0.65,100.0
67,2022-01-19,Al Horford,BOS,C,CHA,vs.,10.5,-115,12.9,2.4,11.5,13,o,0.62,1,Al Horford,Al Horford,35-230,C-F,BOS,Home,CHO,L,1.0,32.0,5.0,7.0,0.714,3.0,3.0,1.0,2.0,4.0,0.5,1.0,1.0,1.0,0.874,2.0,8.0,10.0,4.0,0.0,0.0,2.0,3.0,13.0,13.5,4.3,Home,L 102-111,240.0,39.0,90.0,0.433,25.0,44.0,0.568,14.0,46.0,0.304,10.0,13.0,0.769,102.0,42.0,86.0,0.488,26.0,47.0,0.553,16.0,39.0,0.41,11.0,15.0,0.733,111.0
68,2021-10-26,Alec Burks,NYK,G,PHI,vs.,10.5,-115,7.8,-2.7,10.5,8,u,0.43,1,Alec Burks,Alec Burks,30-098,G,NYK,Home,PHI,W,0.0,17.0,2.0,7.0,0.286,1.0,4.0,0.25,1.0,3.0,0.333,3.0,3.0,1.0,0.481,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,8.0,7.1,0.4,Home,W 112-99,240.0,41.0,87.0,0.471,25.0,50.0,0.5,16.0,37.0,0.432,14.0,15.0,0.933,112.0,36.0,82.0,0.439,24.0,41.0,0.585,12.0,41.0,0.293,15.0,17.0,0.882,99.0
69,2021-11-21,Alec Burks,NYK,G,CHI,@,10.5,-110,9.0,-1.5,10.5,13,u,0.55,0,Alec Burks,Alec Burks,30-124,G,NYK,Away,CHI,L,0.0,29.0,3.0,6.0,0.5,2.0,3.0,0.667,1.0,3.0,0.333,6.0,6.0,1.0,0.752,1.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,13.0,6.3,-6.0,Away,L 103-109,240.0,35.0,84.0,0.417,28.0,57.0,0.491,7.0,27.0,0.259,26.0,31.0,0.839,103.0,37.0,88.0,0.42,26.0,59.0,0.441,11.0,29.0,0.379,24.0,27.0,0.889,109.0
70,2021-11-23,Alec Burks,NYK,G,LAL,vs.,13.5,-130,12.9,-0.6,13.5,12,u,0.49,1,Alec Burks,Alec Burks,30-126,G,NYK,Home,LAL,W,0.0,26.0,4.0,10.0,0.4,3.0,7.0,0.429,1.0,3.0,0.333,3.0,3.0,1.0,0.53,1.0,5.0,6.0,3.0,2.0,0.0,1.0,1.0,12.0,11.5,3.1,Home,W 106-100,240.0,37.0,82.0,0.451,22.0,48.0,0.458,15.0,34.0,0.441,17.0,21.0,0.81,106.0,34.0,91.0,0.374,23.0,55.0,0.418,11.0,36.0,0.306,21.0,30.0,0.7,100.0
71,2021-11-27,Alec Burks,NYK,G,ATL,@,13.5,-110,10.9,-2.6,13.5,23,u,0.42,0,Alec Burks,Alec Burks,30-130,G,NYK,Away,ATL,W,1.0,39.0,7.0,17.0,0.412,3.0,10.0,0.3,4.0,7.0,0.571,5.0,7.0,0.714,0.573,0.0,7.0,7.0,3.0,2.0,0.0,3.0,4.0,23.0,14.7,3.1,Away,W 99-90,240.0,36.0,82.0,0.439,25.0,53.0,0.472,11.0,29.0,0.379,16.0,22.0,0.727,99.0,33.0,93.0,0.355,24.0,56.0,0.429,9.0,37.0,0.243,15.0,20.0,0.75,90.0
72,2021-11-30,Alec Burks,NYK,G,BKN,@,15.5,-143,11.71,-3.79,15.0,25,u,0.51,0,Alec Burks,Alec Burks,30-133,G,NYK,Away,BRK,L,1.0,39.0,9.0,21.0,0.429,5.0,11.0,0.455,4.0,10.0,0.4,3.0,4.0,0.75,0.549,1.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,25.0,19.8,6.3,Away,L 110-112,240.0,44.0,91.0,0.484,33.0,59.0,0.559,11.0,32.0,0.344,11.0,12.0,0.917,110.0,41.0,85.0,0.482,33.0,57.0,0.579,8.0,28.0,0.286,22.0,25.0,0.88,112.0
73,2021-12-02,Alec Burks,NYK,G,CHI,vs.,16.5,-105,12.24,-4.26,16.5,16,u,0.54,1,Alec Burks,Alec Burks,30-135,G,NYK,Home,CHI,L,1.0,43.0,3.0,10.0,0.3,2.0,5.0,0.4,1.0,5.0,0.2,9.0,10.0,0.9,0.556,2.0,5.0,7.0,3.0,2.0,0.0,1.0,2.0,16.0,15.0,-0.3,Home,L 115-119,240.0,42.0,82.0,0.512,33.0,56.0,0.589,9.0,26.0,0.346,22.0,27.0,0.815,115.0,44.0,89.0,0.494,33.0,60.0,0.55,11.0,29.0,0.379,20.0,21.0,0.952,119.0
74,2021-12-04,Alec Burks,NYK,G,DEN,vs.,15.5,115,12.52,-2.98,15.5,11,u,0.55,1,Alec Burks,Alec Burks,30-137,G,NYK,Home,DEN,L,1.0,27.0,2.0,6.0,0.333,0.0,3.0,0.0,2.0,3.0,0.667,5.0,6.0,0.833,0.637,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,11.0,9.1,1.1,Home,L 99-113,240.0,35.0,88.0,0.398,23.0,48.0,0.479,12.0,40.0,0.3,17.0,21.0,0.81,99.0,44.0,84.0,0.524,24.0,41.0,0.585,20.0,43.0,0.465,5.0,5.0,1.0,113.0
75,2021-12-07,Alec Burks,NYK,G,SAS,@,14.5,-111,13.3,-1.2,14.5,18,u,0.52,0,Alec Burks,Alec Burks,30-140,G,NYK,Away,SAS,W,1.0,36.0,6.0,15.0,0.4,3.0,7.0,0.429,3.0,8.0,0.375,3.0,3.0,1.0,0.551,0.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,18.0,12.4,-2.5,Away,W 121-109,240.0,43.0,91.0,0.473,25.0,53.0,0.472,18.0,38.0,0.474,17.0,19.0,0.895,121.0,41.0,92.0,0.446,29.0,61.0,0.475,12.0,31.0,0.387,15.0,20.0,0.75,109.0
77,2021-12-14,Alec Burks,NYK,G,GSW,vs.,16.5,-122,12.28,-4.22,16.5,14,u,0.53,1,Alec Burks,Alec Burks,30-147,G,NYK,Home,GSW,L,1.0,39.0,4.0,15.0,0.267,2.0,5.0,0.4,2.0,10.0,0.2,4.0,4.0,1.0,0.418,0.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,14.0,7.6,-4.0,Home,L 96-105,240.0,30.0,83.0,0.361,14.0,41.0,0.341,16.0,42.0,0.381,20.0,22.0,0.909,96.0,35.0,77.0,0.455,20.0,37.0,0.541,15.0,40.0,0.375,20.0,27.0,0.741,105.0
78,2021-12-16,Alec Burks,NYK,G,HOU,@,15.5,-134,18.2,2.7,15.5,9,o,0.56,0,Alec Burks,Alec Burks,30-149,G,NYK,Away,HOU,W,1.0,37.0,2.0,10.0,0.2,1.0,8.0,0.125,1.0,2.0,0.5,4.0,4.0,1.0,0.383,3.0,6.0,9.0,1.0,0.0,0.0,1.0,3.0,9.0,5.2,-11.8,Away,W 116-103,240.0,39.0,83.0,0.47,22.0,47.0,0.468,17.0,36.0,0.472,21.0,25.0,0.84,116.0,34.0,68.0,0.5,23.0,36.0,0.639,11.0,32.0,0.344,24.0,30.0,0.8,103.0
79,2021-12-21,Alec Burks,NYK,G,DET,vs.,18.5,-120,15.1,-3.4,18.0,8,u,0.63,1,Alec Burks,Alec Burks,30-154,G,NYK,Home,DET,W,1.0,41.0,2.0,10.0,0.2,1.0,6.0,0.167,1.0,4.0,0.25,3.0,4.0,0.75,0.34,0.0,7.0,7.0,6.0,0.0,0.0,1.0,2.0,8.0,5.9,-5.4,Home,W 105-91,240.0,40.0,90.0,0.444,29.0,57.0,0.509,11.0,33.0,0.333,14.0,19.0,0.737,105.0,34.0,94.0,0.362,26.0,61.0,0.426,8.0,33.0,0.242,15.0,19.0,0.789,91.0
80,2021-12-25,Alec Burks,NYK,G,ATL,vs.,15.5,-113,13.97,-1.53,14.0,5,u,0.6,1,Alec Burks,Alec Burks,30-158,G,NYK,Home,ATL,W,0.0,18.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.625,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,4.7,-2.0,Home,W 101-87,240.0,38.0,85.0,0.447,18.0,35.0,0.514,20.0,50.0,0.4,5.0,12.0,0.417,101.0,33.0,87.0,0.379,20.0,49.0,0.408,13.0,38.0,0.342,8.0,14.0,0.571,87.0
81,2022-01-02,Alec Burks,NYK,G,TOR,@,12.5,-115,11.48,-1.02,12.5,11,u,0.56,1,Alec Burks,Alec Burks,30-166,G,NYK,Away,TOR,L,0.0,27.0,4.0,10.0,0.4,4.0,9.0,0.444,0.0,1.0,0.0,3.0,3.0,1.0,0.486,1.0,3.0,4.0,2.0,5.0,1.0,0.0,5.0,11.0,12.3,4.8,Away,L 105-120,240.0,35.0,78.0,0.449,23.0,42.0,0.548,12.0,36.0,0.333,23.0,28.0,0.821,105.0,41.0,86.0,0.477,28.0,52.0,0.538,13.0,34.0,0.382,25.0,30.0,0.833,120.0
82,2022-01-06,Alec Burks,NYK,G,BOS,vs.,14.5,-113,15.4,0.9,14.5,3,o,0.58,0,Alec Burks,Alec Burks,30-170,G,NYK,Home,BOS,W,1.0,37.0,1.0,10.0,0.1,0.0,6.0,0.0,1.0,4.0,0.25,0.0,0.0,,0.15,2.0,7.0,9.0,7.0,1.0,0.0,0.0,2.0,3.0,5.0,-6.4,Home,W 108-105,240.0,40.0,90.0,0.444,22.0,54.0,0.407,18.0,36.0,0.5,10.0,15.0,0.667,108.0,38.0,80.0,0.475,21.0,35.0,0.6,17.0,45.0,0.378,12.0,13.0,0.923,105.0
83,2022-01-08,Alec Burks,NYK,G,BOS,@,14.5,-130,16.8,2.3,15.5,8,o,0.62,0,Alec Burks,Alec Burks,30-172,G,NYK,Away,BOS,L,1.0,34.0,2.0,11.0,0.182,1.0,7.0,0.143,1.0,4.0,0.25,3.0,3.0,1.0,0.325,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,8.0,5.3,-3.0,Away,L 75-99,240.0,29.0,79.0,0.367,18.0,48.0,0.375,11.0,31.0,0.355,6.0,15.0,0.4,75.0,36.0,76.0,0.474,24.0,47.0,0.511,12.0,29.0,0.414,15.0,17.0,0.882,99.0
