,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
2518,2021-10-27,Domantas Sabonis,IND,F,TOR,@,20.5,-110,22.88,2.38,20.5,9.0,o,0.45,0
2519,2021-10-29,Domantas Sabonis,IND,F,BKN,@,20.5,-143,21.8,1.3,20.5,16.0,o,0.45,0
2520,2021-10-30,Domantas Sabonis,IND,F,TOR,vs.,18.5,-120,21.17,2.67,18.5,22.0,o,0.45,1
2521,2021-11-01,Domantas Sabonis,IND,F,SAS,vs.,19.5,-125,22.52,3.02,19.5,24.0,o,0.52,1
2522,2021-11-03,Domantas Sabonis,IND,F,NYK,vs.,17.5,-118,18.7,1.2,17.5,10.0,o,0.55,0
2523,2021-11-05,Domantas Sabonis,IND,F,POR,@,17.5,-125,21.25,3.75,17.5,15.0,o,0.49,0
2524,2021-11-07,Domantas Sabonis,IND,F,SAC,@,18.5,-122,21.2,2.7,18.5,17.0,o,0.46,0
2525,2021-11-10,Domantas Sabonis,IND,F,DEN,@,16.5,-110,19.69,3.19,16.5,20.0,o,0.45,1
2526,2021-11-11,Domantas Sabonis,IND,F,UTH,@,16.5,-120,18.2,1.7,16.5,6.0,o,0.46,0
2527,2021-11-13,Domantas Sabonis,IND,F,PHI,vs.,15.5,-115,19.2,3.7,15.5,18.0,o,0.49,1
2528,2021-11-15,Domantas Sabonis,IND,F,NYK,@,15.5,-105,21.11,5.62,15.5,21.0,o,0.47,1
2529,2021-11-17,Domantas Sabonis,IND,F,DET,@,16.5,-120,19.7,3.2,16.5,15.0,o,0.5,0
2530,2021-11-19,Domantas Sabonis,IND,F,CHA,@,16.5,-115,22.91,6.41,16.5,8.0,o,0.56,0
2531,2021-11-20,Domantas Sabonis,IND,F,NOR,vs.,15.5,-106,19.02,3.52,15.5,20.0,o,0.56,1
2532,2021-11-22,Domantas Sabonis,IND,F,CHI,@,16.5,-120,19.47,2.97,16.5,21.0,o,0.53,1
2533,2021-11-24,Domantas Sabonis,IND,F,LAL,vs.,15.5,-120,20.68,5.18,15.5,14.0,o,0.46,0
2534,2021-11-26,Domantas Sabonis,IND,F,TOR,vs.,15.5,-120,18.49,2.99,15.5,23.0,o,0.4,1
2535,2021-11-28,Domantas Sabonis,IND,F,MIL,vs.,15.5,-113,19.8,4.3,15.5,4.0,o,0.48,0
2536,2021-11-29,Domantas Sabonis,IND,F,MIN,@,17.5,-105,18.91,1.41,17.5,16.0,o,0.49,0
2537,2021-12-01,Domantas Sabonis,IND,F,ATL,vs.,16.5,-111,20.12,3.62,16.5,22.0,o,0.49,1
2538,2021-12-03,Domantas Sabonis,IND,F,MIA,vs.,16.5,-113,18.9,2.4,16.5,14.0,o,0.55,0
2539,2021-12-06,Domantas Sabonis,IND,F,WAS,vs.,16.5,-121,19.35,2.85,16.5,30.0,o,0.51,1
2540,2021-12-08,Domantas Sabonis,IND,F,NYK,vs.,16.5,-115,19.71,3.21,16.5,21.0,o,0.55,1
2541,2021-12-10,Domantas Sabonis,IND,F,DAL,vs.,17.5,-115,20.7,3.2,17.5,24.0,o,0.51,1
2542,2021-12-13,Domantas Sabonis,IND,F,GSW,vs.,17.5,-115,20.02,2.52,17.5,30.0,o,0.49,1
2543,2021-12-15,Domantas Sabonis,IND,F,MIL,@,19.5,-110,20.3,0.8,19.5,16.0,o,0.57,0
2544,2021-12-16,Domantas Sabonis,IND,F,DET,vs.,18.5,-104,19.8,1.3,18.5,12.0,o,0.56,0
2545,2021-12-21,Domantas Sabonis,IND,F,MIA,@,18.5,100,18.8,0.3,18.5,12.0,o,0.63,0
2546,2021-12-26,Domantas Sabonis,IND,F,CHI,@,18.5,-125,20.3,1.8,18.5,14.0,o,0.57,0
2547,2021-12-29,Domantas Sabonis,IND,F,CHA,vs.,19.5,-120,21.0,1.5,19.5,15.0,o,0.58,0
2548,2021-12-31,Domantas Sabonis,IND,F,CHI,vs.,19.5,-125,20.27,0.77,19.5,24.0,o,0.57,1
2549,2022-01-02,Domantas Sabonis,IND,F,CLE,@,21.5,-111,19.57,-1.93,21.5,32.0,u,0.56,0
2550,2022-01-04,Domantas Sabonis,IND,F,NYK,@,21.5,-113,20.56,-0.94,21.5,15.0,u,0.55,1
2551,2022-01-05,Domantas Sabonis,IND,F,BKN,vs.,22.5,-128,20.1,-2.4,22.5,32.0,u,0.56,0
2552,2022-01-08,Domantas Sabonis,IND,F,UTH,vs.,22.5,-118,20.5,-2.0,22.5,42.0,u,0.62,0
2553,2022-01-10,Domantas Sabonis,IND,F,BOS,@,21.5,-105,20.76,-0.74,21.5,11.0,u,0.6,1
2554,2022-01-12,Domantas Sabonis,IND,F,BOS,vs.,19.5,-117,19.6,0.1,19.5,17.0,o,0.55,0
2555,2022-01-14,Domantas Sabonis,IND,F,PHO,vs.,19.5,-118,20.33,0.83,19.5,14.0,o,0.53,0
2556,2022-01-17,Domantas Sabonis,IND,F,LAC,@,19.5,-113,21.17,1.67,19.5,19.0,o,0.58,0
2557,2021-10-20,Donovan Mitchell,UTH,G,OKC,vs.,25.5,-105,23.54,-1.96,25.5,16.0,u,0.33,1
2558,2021-10-22,Donovan Mitchell,UTH,G,SAC,@,25.5,-122,26.46,0.96,25.5,27.0,o,0.47,1
2559,2021-10-26,Donovan Mitchell,UTH,G,DEN,vs.,26.5,-111,26.05,-0.45,26.5,22.0,u,0.43,1
2560,2021-10-28,Donovan Mitchell,UTH,G,HOU,@,24.5,-115,27.76,3.26,24.5,15.0,o,0.42,0
2561,2021-10-30,Donovan Mitchell,UTH,G,CHI,@,26.5,-106,26.82,0.32,26.5,30.0,o,0.45,1
2562,2021-10-31,Donovan Mitchell,UTH,G,MIL,@,26.5,-125,23.6,-2.9,26.5,28.0,u,0.49,0
2563,2021-11-02,Donovan Mitchell,UTH,G,SAC,vs.,27.5,-120,25.2,-2.3,27.5,36.0,u,0.55,0
2564,2021-11-06,Donovan Mitchell,UTH,G,MIA,@,24.5,-121,26.21,1.71,24.5,37.0,o,0.48,1
2565,2021-11-07,Donovan Mitchell,UTH,G,ORL,@,25.5,-107,25.4,-0.1,25.5,21.0,u,0.46,1
2566,2021-11-09,Donovan Mitchell,UTH,G,ATL,vs.,26.5,110,26.2,-0.3,26.5,27.0,u,0.44,0
2567,2021-11-11,Donovan Mitchell,UTH,G,IND,vs.,26.5,-122,24.9,-1.6,26.5,26.0,u,0.46,1
2568,2021-11-13,Donovan Mitchell,UTH,G,MIA,vs.,26.5,-111,24.7,-1.8,26.5,22.0,u,0.49,1
2569,2021-11-16,Donovan Mitchell,UTH,G,PHI,vs.,26.5,-105,24.6,-1.9,26.5,13.0,u,0.48,1
2570,2021-11-18,Donovan Mitchell,UTH,G,TOR,vs.,26.5,-125,24.1,-2.4,26.5,20.0,u,0.55,1
2571,2021-11-20,Donovan Mitchell,UTH,G,SAC,@,25.5,-125,26.87,1.37,25.5,26.0,o,0.56,1
2572,2021-11-22,Donovan Mitchell,UTH,G,MEM,vs.,25.5,-120,23.73,-1.77,25.5,18.0,u,0.53,1
2573,2021-11-24,Donovan Mitchell,UTH,G,OKC,@,23.5,-122,21.77,-1.73,23.5,13.0,u,0.46,1
2574,2021-11-26,Donovan Mitchell,UTH,G,NOR,vs.,25.5,-115,22.09,-3.41,25.5,16.0,u,0.4,1
2575,2021-11-27,Donovan Mitchell,UTH,G,NOR,vs.,24.5,-111,21.3,-3.2,24.5,21.0,u,0.42,1
2576,2021-11-29,Donovan Mitchell,UTH,G,POR,vs.,24.5,-113,24.2,-0.3,24.5,30.0,u,0.49,0
2577,2021-12-03,Donovan Mitchell,UTH,G,BOS,vs.,25.5,-121,25.39,-0.12,25.5,34.0,u,0.55,0
2578,2021-12-05,Donovan Mitchell,UTH,G,CLE,@,25.5,-120,23.0,-2.5,25.5,35.0,u,0.53,0
2579,2021-12-08,Donovan Mitchell,UTH,G,MIN,@,25.5,-113,25.0,-0.5,25.5,36.0,u,0.55,0
2580,2021-12-09,Donovan Mitchell,UTH,G,PHI,@,24.5,-125,25.64,1.15,24.5,22.0,o,0.56,0
2581,2021-12-11,Donovan Mitchell,UTH,G,WAS,@,25.5,100,24.8,-0.7,25.5,28.0,u,0.51,0
2582,2021-12-15,Donovan Mitchell,UTH,G,LAC,vs.,25.5,-115,21.8,-3.7,25.5,27.0,u,0.57,0
2583,2021-12-17,Donovan Mitchell,UTH,G,SAS,vs.,25.5,110,22.98,-2.52,25.5,27.0,u,0.57,0
2584,2021-12-18,Donovan Mitchell,UTH,G,WAS,vs.,26.5,-120,26.2,-0.3,26.5,32.0,u,0.59,0
2585,2021-12-20,Donovan Mitchell,UTH,G,CHA,vs.,26.5,-107,24.6,-1.9,26.5,21.0,u,0.66,1
2586,2021-12-23,Donovan Mitchell,UTH,G,MIN,vs.,26.5,-113,22.95,-3.55,26.5,28.0,u,0.61,0
2587,2021-12-25,Donovan Mitchell,UTH,G,DAL,vs.,25.5,-113,21.9,-3.6,25.5,33.0,u,0.6,0
2588,2021-12-31,Donovan Mitchell,UTH,G,MIN,vs.,27.5,-110,25.1,-2.4,27.5,39.0,u,0.57,0
2589,2022-01-01,Donovan Mitchell,UTH,G,GSW,vs.,27.5,-113,22.8,-4.7,27.5,20.0,u,0.57,1
2590,2022-01-03,Donovan Mitchell,UTH,G,NOR,@,27.5,-107,28.01,0.51,27.5,29.0,o,0.57,1
2591,2022-01-05,Donovan Mitchell,UTH,G,DEN,@,28.5,-125,26.4,-2.1,28.5,17.0,u,0.56,1
2592,2022-01-08,Donovan Mitchell,UTH,G,IND,@,26.5,-113,24.8,-1.7,26.5,36.0,u,0.62,0
2593,2022-01-10,Donovan Mitchell,UTH,G,DET,@,28.5,-110,24.15,-4.35,28.5,31.0,u,0.6,0
2594,2022-01-12,Donovan Mitchell,UTH,G,CLE,vs.,30.5,-120,26.5,-4.0,30.5,17.0,u,0.55,1
2595,2022-01-16,Donovan Mitchell,UTH,G,DEN,@,25.5,-110,25.6,0.1,25.5,31.0,o,0.57,1
2596,2022-01-17,Donovan Mitchell,UTH,G,LAL,@,27.5,-113,27.0,-0.5,27.5,13.0,u,0.58,1
2597,2021-12-30,Donte DiVincenzo,MIL,G,ORL,@,5.5,-128,8.72,3.22,5.5,11.0,o,0.57,1
2598,2022-01-15,Donte DiVincenzo,MIL,G,TOR,vs.,6.5,-110,6.6,0.1,6.5,3.0,o,0.53,0
2599,2022-01-17,Donte DiVincenzo,MIL,G,ATL,@,6.5,-110,8.69,2.19,6.5,9.0,o,0.58,1
2600,2022-01-26,Donte DiVincenzo,MIL,G,CLE,@,8.5,-103,8.1,-0.4,8.5,,u,0.43,0
2601,2021-10-21,Dorian Finney-Smith,DAL,F,ATL,@,9.5,-115,10.35,0.85,9.5,5.0,o,0.47,0
2602,2021-10-23,Dorian Finney-Smith,DAL,F,TOR,@,9.5,-113,10.27,0.77,9.5,11.0,o,0.45,1
2603,2021-10-26,Dorian Finney-Smith,DAL,F,HOU,vs.,10.5,-110,10.9,0.4,10.5,6.0,o,0.43,0
2604,2021-10-28,Dorian Finney-Smith,DAL,F,SAS,vs.,11.5,-125,10.32,-1.18,11.5,14.0,u,0.42,0
2605,2021-10-29,Dorian Finney-Smith,DAL,F,DEN,@,9.5,-134,10.19,0.69,9.5,2.0,o,0.45,0
2606,2021-10-31,Dorian Finney-Smith,DAL,F,SAC,vs.,10.5,-110,10.2,-0.3,10.5,13.0,u,0.49,0
2607,2021-11-02,Dorian Finney-Smith,DAL,F,MIA,vs.,9.5,-120,9.6,0.1,9.5,8.0,o,0.55,0
2608,2021-11-03,Dorian Finney-Smith,DAL,F,SAS,@,9.5,-113,10.13,0.63,9.5,4.0,o,0.55,0
2609,2021-11-06,Dorian Finney-Smith,DAL,F,BOS,vs.,9.5,103,10.51,1.01,9.5,9.0,o,0.48,0
2610,2021-11-08,Dorian Finney-Smith,DAL,F,NOR,vs.,9.5,-110,10.56,1.06,9.5,6.0,o,0.44,0
2611,2021-11-10,Dorian Finney-Smith,DAL,F,CHI,@,8.5,-113,9.94,1.44,8.5,5.0,o,0.45,0
2612,2021-11-12,Dorian Finney-Smith,DAL,F,SAS,@,8.5,-110,10.59,2.09,8.5,15.0,o,0.46,1
2613,2021-11-15,Dorian Finney-Smith,DAL,F,DEN,vs.,8.5,-120,9.04,0.54,8.5,8.0,o,0.47,0
2614,2021-11-17,Dorian Finney-Smith,DAL,F,PHO,@,9.5,105,9.67,0.17,9.5,9.0,o,0.5,0
2615,2021-11-19,Dorian Finney-Smith,DAL,F,PHO,@,8.5,-113,9.71,1.21,8.5,12.0,o,0.56,1
2616,2021-11-21,Dorian Finney-Smith,DAL,F,LAC,@,8.5,-112,9.1,0.6,8.5,7.0,o,0.55,0
2617,2021-11-23,Dorian Finney-Smith,DAL,F,LAC,@,8.5,105,9.85,1.35,8.5,17.0,o,0.49,1
2618,2021-11-27,Dorian Finney-Smith,DAL,F,WAS,vs.,8.5,-113,9.9,1.41,8.5,8.0,o,0.42,0
2619,2021-11-29,Dorian Finney-Smith,DAL,F,CLE,vs.,9.5,-120,9.0,-0.5,9.5,14.0,u,0.49,0
2620,2021-12-01,Dorian Finney-Smith,DAL,F,NOR,@,8.5,-115,10.81,2.31,8.5,6.0,o,0.49,0
2621,2021-12-03,Dorian Finney-Smith,DAL,F,NOR,vs.,9.5,100,10.16,0.66,9.5,8.0,o,0.55,0
2622,2021-12-04,Dorian Finney-Smith,DAL,F,MEM,vs.,10.5,-127,11.2,0.7,10.5,14.0,o,0.55,1
2623,2021-12-07,Dorian Finney-Smith,DAL,F,BKN,vs.,9.5,105,10.16,0.66,9.5,15.0,o,0.52,1
2624,2021-12-08,Dorian Finney-Smith,DAL,F,MEM,@,8.5,-130,10.53,2.03,8.5,8.0,o,0.55,0
2625,2021-12-10,Dorian Finney-Smith,DAL,F,IND,@,8.5,-120,10.68,2.18,8.5,4.0,o,0.51,0
2626,2021-12-12,Dorian Finney-Smith,DAL,F,OKC,@,9.5,-121,11.05,1.55,9.5,8.0,o,0.48,0
2627,2021-12-13,Dorian Finney-Smith,DAL,F,CHA,vs.,10.5,-121,11.3,0.8,10.5,15.0,o,0.49,1
2628,2021-12-15,Dorian Finney-Smith,DAL,F,LAL,vs.,10.5,-113,11.5,1.0,10.5,10.0,o,0.57,0
2629,2021-12-19,Dorian Finney-Smith,DAL,F,MIN,@,10.5,100,11.2,0.7,10.5,23.0,o,0.63,1
2630,2021-12-21,Dorian Finney-Smith,DAL,F,MIN,vs.,13.5,-115,11.48,-2.02,13.5,19.0,u,0.63,0
2631,2021-12-23,Dorian Finney-Smith,DAL,F,MIL,vs.,13.5,-105,12.5,-1.0,13.5,12.0,u,0.61,1
2632,2021-12-29,Dorian Finney-Smith,DAL,F,SAC,@,11.5,-118,12.63,1.13,11.5,11.0,o,0.58,0
2633,2021-12-31,Dorian Finney-Smith,DAL,F,SAC,@,11.5,-127,12.18,0.68,11.5,12.0,o,0.57,1
2634,2022-01-02,Dorian Finney-Smith,DAL,F,OKC,@,11.5,-128,11.2,-0.3,11.5,10.0,u,0.56,1
2635,2022-01-03,Dorian Finney-Smith,DAL,F,DEN,vs.,11.5,-113,10.42,-1.08,11.5,10.0,u,0.57,1
2636,2022-01-05,Dorian Finney-Smith,DAL,F,GSW,vs.,10.5,100,9.9,-0.6,10.5,17.0,u,0.56,0
2637,2022-01-07,Dorian Finney-Smith,DAL,F,HOU,@,13.5,-113,11.8,-1.7,13.5,10.0,u,0.61,1
2638,2022-01-09,Dorian Finney-Smith,DAL,F,CHI,vs.,11.5,-128,10.74,-0.76,11.5,12.0,u,0.61,0
2639,2022-01-12,Dorian Finney-Smith,DAL,F,NYK,@,10.5,-120,9.3,-1.2,10.5,7.0,u,0.55,1
2640,2022-01-14,Dorian Finney-Smith,DAL,F,MEM,@,10.5,-113,10.81,0.31,10.5,13.0,o,0.53,1
2641,2022-01-17,Dorian Finney-Smith,DAL,F,OKC,vs.,10.5,-111,10.0,-0.5,10.5,17.0,u,0.58,0
2642,2022-01-19,Dorian Finney-Smith,DAL,F,TOR,vs.,10.5,-103,10.1,-0.4,10.5,9.0,u,0.62,1
2643,2022-01-20,Dorian Finney-Smith,DAL,F,PHO,vs.,10.5,-115,10.29,-0.21,10.5,5.0,u,0.6,1
2644,2022-01-23,Dorian Finney-Smith,DAL,F,MEM,vs.,10.5,-115,10.4,-0.1,10.5,9.0,u,0.55,1
2645,2022-01-25,Dorian Finney-Smith,DAL,F,GSW,@,9.5,-113,9.8,0.3,9.5,8.0,o,0.48,0
2646,2022-01-26,Dorian Finney-Smith,DAL,F,POR,@,10.5,102,11.3,0.8,10.5,,o,0.43,0
2647,2021-10-20,Doug McDermott,SAS,F,ORL,vs.,13.5,-130,14.32,0.82,13.5,12.0,o,0.33,0
2648,2021-10-22,Doug McDermott,SAS,F,DEN,@,13.5,-120,13.41,-0.09,13.5,5.0,u,0.47,1
2649,2021-10-23,Doug McDermott,SAS,F,MIL,vs.,12.5,-103,13.75,1.25,12.5,25.0,o,0.45,1
2650,2021-10-26,Doug McDermott,SAS,F,LAL,vs.,13.5,-117,14.69,1.19,13.5,4.0,o,0.43,0
2651,2021-11-03,Doug McDermott,SAS,F,DAL,vs.,10.5,-115,13.7,3.2,10.5,2.0,o,0.55,0
2652,2021-11-05,Doug McDermott,SAS,F,ORL,@,11.5,-120,14.02,2.52,11.5,10.0,o,0.49,0
2653,2021-11-07,Doug McDermott,SAS,F,OKC,@,12.5,-115,14.45,1.95,12.5,10.0,o,0.46,0
2654,2021-11-10,Doug McDermott,SAS,F,SAC,vs.,11.5,-113,13.85,2.35,11.5,17.0,o,0.45,1
2655,2021-11-12,Doug McDermott,SAS,F,DAL,vs.,12.5,100,12.97,0.47,12.5,14.0,o,0.46,1
2656,2021-11-14,Doug McDermott,SAS,F,LAL,@,11.5,-125,14.6,3.1,11.5,8.0,o,0.47,0
2657,2021-11-16,Doug McDermott,SAS,F,LAC,@,11.5,-110,13.22,1.72,11.5,7.0,o,0.48,0
2658,2021-11-18,Doug McDermott,SAS,F,MIN,@,11.5,-105,13.91,2.42,11.5,11.0,o,0.55,0
2659,2021-12-02,Doug McDermott,SAS,F,POR,@,10.5,-115,13.7,3.2,10.5,16.0,o,0.54,1
2660,2021-12-04,Doug McDermott,SAS,F,GSW,@,11.5,-121,12.85,1.35,11.5,13.0,o,0.55,1
2661,2021-12-06,Doug McDermott,SAS,F,PHO,@,11.5,-107,12.0,0.5,11.5,14.0,o,0.51,1
2662,2021-12-07,Doug McDermott,SAS,F,NYK,vs.,11.5,111,12.86,1.36,11.5,13.0,o,0.52,1
2663,2021-12-09,Doug McDermott,SAS,F,DEN,vs.,11.5,-125,12.92,1.42,11.5,17.0,o,0.56,1
2664,2021-12-11,Doug McDermott,SAS,F,DEN,vs.,11.5,-120,13.2,1.7,11.5,0.0,o,0.51,0
2665,2021-12-12,Doug McDermott,SAS,F,NOR,vs.,11.5,-130,10.3,-1.2,11.5,13.0,u,0.48,0
2666,2021-12-15,Doug McDermott,SAS,F,CHA,vs.,12.5,-121,14.67,2.17,12.5,10.0,o,0.57,0
2667,2021-12-17,Doug McDermott,SAS,F,UTH,@,11.5,-103,12.7,1.2,11.5,11.0,o,0.57,0
2668,2021-12-20,Doug McDermott,SAS,F,LAC,@,11.5,-110,12.91,1.41,11.5,16.0,o,0.66,1
2669,2021-12-23,Doug McDermott,SAS,F,LAL,@,12.5,-114,13.7,1.2,12.5,13.0,o,0.61,1
2670,2021-12-26,Doug McDermott,SAS,F,DET,vs.,13.5,-109,13.72,0.22,13.5,13.0,o,0.57,0
2671,2021-12-27,Doug McDermott,SAS,F,UTH,vs.,12.5,-127,11.9,-0.6,12.5,17.0,u,0.57,0
2672,2021-12-31,Doug McDermott,SAS,F,MEM,@,13.5,-113,13.43,-0.07,13.5,6.0,u,0.57,1
2673,2022-01-15,Doug McDermott,SAS,F,LAC,vs.,11.5,-120,10.5,-1.0,11.5,4.0,u,0.53,1
2674,2022-01-17,Doug McDermott,SAS,F,PHO,vs.,9.5,-135,10.7,1.2,9.5,15.0,o,0.58,1
2675,2022-01-19,Doug McDermott,SAS,F,OKC,vs.,11.5,-113,12.8,1.3,11.5,20.0,o,0.62,1
2676,2022-01-21,Doug McDermott,SAS,F,BKN,vs.,11.5,-113,12.4,0.9,11.5,7.0,o,0.59,0
2677,2022-01-23,Doug McDermott,SAS,F,PHI,vs.,10.5,-125,12.5,2.0,10.5,9.0,o,0.55,0
2678,2022-01-25,Doug McDermott,SAS,F,HOU,@,12.5,-115,13.6,1.1,12.5,15.0,o,0.48,1
2679,2022-01-26,Doug McDermott,SAS,F,MEM,vs.,11.5,-115,13.5,2.0,11.5,,o,0.43,0
2680,2021-10-19,Draymond Green,GSW,F,LAL,@,6.5,-112,7.93,1.43,6.5,6.0,o,0.5,0
2681,2021-10-21,Draymond Green,GSW,F,LAC,vs.,6.5,-115,7.72,1.22,6.5,10.0,o,0.47,1
2682,2021-10-24,Draymond Green,GSW,F,SAC,@,7.5,-134,8.77,1.27,7.5,14.0,o,0.43,1
2683,2021-10-26,Draymond Green,GSW,F,OKC,@,8.5,-113,8.1,-0.4,8.5,8.0,u,0.43,1
2684,2021-10-28,Draymond Green,GSW,F,MEM,vs.,8.5,-111,8.22,-0.28,8.5,4.0,u,0.42,1
2685,2021-10-30,Draymond Green,GSW,F,OKC,vs.,8.5,105,7.16,-1.34,8.5,14.0,u,0.45,0
2686,2021-11-03,Draymond Green,GSW,F,CHA,vs.,8.5,-113,7.6,-0.9,8.5,5.0,u,0.55,1
2687,2021-11-05,Draymond Green,GSW,F,NOR,vs.,8.5,-128,8.42,-0.08,8.5,8.0,u,0.49,1
2688,2021-11-07,Draymond Green,GSW,F,HOU,vs.,8.5,-135,7.15,-1.35,8.5,6.0,u,0.46,1
2689,2021-11-08,Draymond Green,GSW,F,ATL,vs.,8.5,-128,7.96,-0.54,8.5,4.0,u,0.44,1
2690,2021-11-10,Draymond Green,GSW,F,MIN,vs.,8.5,-130,7.0,-1.5,8.5,7.0,u,0.45,1
2691,2021-11-14,Draymond Green,GSW,F,CHA,@,7.5,-125,8.28,0.78,7.5,11.0,o,0.47,1
2692,2021-11-16,Draymond Green,GSW,F,BKN,@,8.5,-133,6.6,-1.9,8.5,11.0,u,0.48,0
2693,2021-11-18,Draymond Green,GSW,F,CLE,@,7.5,100,7.35,-0.15,7.5,4.0,u,0.55,1
2694,2021-11-21,Draymond Green,GSW,F,TOR,vs.,7.5,-113,7.58,0.08,7.5,4.0,o,0.55,0
2695,2021-11-24,Draymond Green,GSW,F,PHI,vs.,7.5,-111,7.67,0.17,7.5,10.0,o,0.46,1
2696,2021-11-26,Draymond Green,GSW,F,POR,vs.,8.5,-125,8.11,-0.39,8.5,12.0,u,0.4,0
2697,2021-11-28,Draymond Green,GSW,F,LAC,@,8.5,-128,7.5,-1.0,8.5,8.0,u,0.48,1
2698,2021-11-30,Draymond Green,GSW,F,PHO,@,8.5,-115,8.35,-0.15,8.5,8.0,u,0.51,1
2699,2021-12-03,Draymond Green,GSW,F,PHO,vs.,8.5,-127,8.4,-0.1,8.5,9.0,u,0.55,0
2700,2021-12-04,Draymond Green,GSW,F,SAS,vs.,8.5,100,7.82,-0.69,8.5,9.0,u,0.55,0
2701,2021-12-06,Draymond Green,GSW,F,ORL,vs.,8.5,100,8.3,-0.2,8.5,7.0,u,0.51,1
2702,2021-12-08,Draymond Green,GSW,F,POR,vs.,7.5,-133,8.2,0.7,7.5,5.0,o,0.55,0
2703,2021-12-11,Draymond Green,GSW,F,PHI,@,7.5,-118,7.6,0.1,7.5,7.0,o,0.51,0
2704,2021-12-13,Draymond Green,GSW,F,IND,@,8.5,-124,8.32,-0.18,8.5,15.0,u,0.49,0
2705,2021-12-14,Draymond Green,GSW,F,NYK,@,8.5,-133,7.68,-0.82,8.5,8.0,u,0.53,1
2706,2021-12-17,Draymond Green,GSW,F,BOS,@,8.5,-127,8.55,0.05,8.5,6.0,o,0.57,0
2707,2021-12-20,Draymond Green,GSW,F,SAC,vs.,9.5,-108,7.47,-2.03,9.5,16.0,u,0.66,0
2708,2021-12-23,Draymond Green,GSW,F,MEM,vs.,10.5,-127,9.0,-1.5,10.5,8.0,u,0.61,1
2709,2021-12-25,Draymond Green,GSW,F,PHO,@,10.5,-133,8.14,-2.36,10.5,8.0,u,0.6,1
2710,2022-01-03,Draymond Green,GSW,F,MIA,vs.,8.5,-105,6.8,-1.7,8.5,5.0,u,0.57,1
2711,2022-01-05,Draymond Green,GSW,F,DAL,@,8.5,-120,7.4,-1.1,8.5,2.0,u,0.56,1
2712,2022-01-09,Draymond Green,GSW,F,CLE,vs.,7.5,-115,7.7,0.2,7.5,0.0,o,0.61,0
2713,2021-10-28,Drew Eubanks,SAS,F,DAL,@,4.5,110,4.41,-0.09,4.5,5.0,u,0.42,0
2714,2021-10-30,Drew Eubanks,SAS,F,MIL,@,4.5,-140,4.61,0.11,4.5,2.0,o,0.45,0
2715,2021-11-01,Drew Eubanks,SAS,F,IND,@,4.5,-135,4.73,0.23,4.5,3.0,o,0.52,0
2716,2021-11-03,Drew Eubanks,SAS,F,DAL,vs.,7.5,-110,4.36,-3.14,7.5,10.0,u,0.55,0
2717,2021-11-05,Drew Eubanks,SAS,F,ORL,@,8.5,-124,4.58,-3.92,8.5,5.0,u,0.49,1
2718,2021-11-07,Drew Eubanks,SAS,F,OKC,@,8.5,-125,4.72,-3.78,8.5,14.0,u,0.46,0
2719,2021-11-10,Drew Eubanks,SAS,F,SAC,vs.,10.5,-130,4.8,-5.7,10.5,18.0,u,0.45,0
2720,2021-11-12,Drew Eubanks,SAS,F,DAL,vs.,10.5,-125,6.1,-4.4,10.5,12.0,u,0.46,0
2721,2021-11-14,Drew Eubanks,SAS,F,LAL,@,9.5,-110,5.27,-4.23,9.5,2.0,u,0.47,1
2722,2021-11-16,Drew Eubanks,SAS,F,LAC,@,8.5,-113,4.76,-3.74,8.5,8.0,u,0.48,1
2723,2021-11-18,Drew Eubanks,SAS,F,MIN,@,8.5,100,5.04,-3.46,8.5,6.0,u,0.55,1
2724,2021-12-12,Drew Eubanks,SAS,F,NOR,vs.,4.5,110,7.1,2.6,4.5,4.0,o,0.48,0
2725,2021-12-15,Drew Eubanks,SAS,F,CHA,vs.,4.5,105,5.44,0.94,4.5,0.0,o,0.57,0
2726,2021-12-19,Drew Eubanks,SAS,F,SAC,@,3.5,-140,5.24,1.74,3.5,2.0,o,0.63,0
2727,2022-01-02,Duane Washington,IND,G,CLE,@,11.5,-105,9.7,-1.8,11.5,20.0,u,0.56,0
2728,2022-01-04,Duane Washington,IND,G,NYK,@,12.5,-109,11.8,-0.7,12.5,17.0,u,0.55,0
2729,2022-01-05,Duane Washington,IND,G,BKN,vs.,14.5,100,14.3,-0.2,14.5,10.0,u,0.56,1
2730,2022-01-10,Duane Washington,IND,G,BOS,@,13.5,-110,10.76,-2.75,13.5,9.0,u,0.6,1
2731,2022-01-22,Duane Washington,IND,G,PHO,@,7.5,100,6.4,-1.1,7.5,0.0,u,0.59,1
2732,2021-10-21,Duncan Robinson,MIA,F,MIL,vs.,12.5,-113,14.07,1.57,12.5,8.0,o,0.47,0
2733,2021-10-25,Duncan Robinson,MIA,F,ORL,vs.,12.5,-107,11.35,-1.15,12.5,10.0,u,0.45,1
2734,2021-10-27,Duncan Robinson,MIA,F,BKN,@,12.5,-110,13.0,0.5,12.5,6.0,o,0.45,0
2735,2021-10-29,Duncan Robinson,MIA,F,CHA,vs.,12.5,-110,13.02,0.52,12.5,10.0,o,0.45,0
2736,2021-10-30,Duncan Robinson,MIA,F,MEM,@,11.5,-121,13.1,1.6,11.5,15.0,o,0.45,1
